x,y,cluster
0.373,0.731,4
0.06,0.785,3
0.002,0.803,3
0.498,0.078,0
1.068,0.531,1
0.946,0.585,1
0.414,0.649,4
1.059,0.506,1
0.053,0.732,3
0.276,0.489,2
0.056,0.836,3
0.965,0.462,1
0.28,0.559,2
0.282,0.559,2
0.299,0.422,2
0.133,0.793,3
0.42,0.006,0
0.941,0.464,1
0.233,0.474,2
0.515,0.757,4
0.116,0.774,3
0.521,0.027,0
0.383,0.68,4
0.108,0.817,3
0.531,0.113,0
0.026,0.779,3
0.103,0.768,3
0.987,0.539,1
0.106,0.828,3
0.397,0.738,4
0.246,0.54,2
0.397,0.789,4
0.471,0.078,0
0.283,0.508,2
0.331,0.519,2
0.953,0.531,1
0.935,0.48,1
0.437,0.743,4
0.987,0.592,1
0.458,0.765,4
0.486,0.02,0
0.363,0.728,4
0.235,0.527,2
0.496,0.048,0
0.496,0.011,0
0.415,0.787,4
0.073,0.738,3
0.43,0.644,4
0.428,0.71,4
0.448,0.035,0
0.49,0.728,4
0.48,0.226,0
0.954,0.506,1
0.472,0.701,4
0.306,0.466,2
0.525,0.693,4
0.462,0.686,4
0.523,0.708,4
0.936,0.529,1
0.292,0.492,2
0.093,0.744,3
0.07,0.763,3
0.108,0.787,3
0.115,0.802,3
0.213,0.576,2
0.516,0.103,0
0.273,0.426,2
0.3,0.511,2
0.061,0.824,3
0.033,0.747,3
0.384,0.77,4
0.933,0.551,1
0.219,0.51,2
0.964,0.526,1
0.415,0.752,4
0.286,0.493,2
0.512,0.024,0
0.25,0.534,2
0.116,0.755,3
0.274,0.556,2
0.356,0.596,2
0.49,0.043,0
0.098,0.769,3
0.366,0.525,2
0.285,0.499,2
0.977,0.513,1
0.41,0.719,4
0.457,0.682,4
0.961,0.575,1
0.327,0.477,2
0.985,0.584,1
0.297,0.517,2
0.234,0.555,2
0.499,0.006,0
0.043,0.762,3
0.497,0.732,4
0.981,0.57,1
0.065,0.726,3
1.054,0.542,1
0.299,0.469,2
0.069,0.736,3
1.03,0.549,1
0.075,0.79,3
1.029,0.566,1
0.576,0.038,0
1.009,0.584,1
0.53,0.059,0
0.972,0.532,1
0.056,0.799,3
0.424,0.725,4
0.053,0.683,3
0.088,0.807,3
0.45,0.718,4
1.035,0.502,1
0.476,0.627,4
0.437,0.766,4
0.491,0.116,0
0.959,0.516,1
0.028,0.816,3
0.396,0.775,4
0.28,0.513,2
0.283,0.508,2
0.238,0.529,2
0.463,0.728,4
0.238,0.521,2
0.086,0.804,3
0.493,0.11,0
0.545,0.757,4
0.117,0.785,3
0.507,0.102,0
0.524,0.161,0
0.501,0.101,0
0.478,0.114,0
0.42,0.714,4
0.508,0.772,4
0.937,0.523,1
1.039,0.474,1
0.475,0.71,4
0.289,0.522,2
0.949,0.588,1
0.043,0.725,3
0.025,0.751,3
0.451,0.764,4
0.322,0.468,2
0.434,0.749,4
0.46,0.084,0
0.022,0.711,3
0.251,0.49,2
0.972,0.546,1
0.012,0.737,3
0.493,0.028,0
0.481,0.078,0
0.44,0.715,4
0.402,0.656,4
0.477,0.076,0
0.46,0.083,0
0.543,0.112,0
0.531,0.018,0
0.439,0.712,4
0.532,0.151,0
0.433,0.679,4
0.995,0.505,1
0.481,0.705,4
0.006,0.775,3
0.259,0.465,2
0.282,0.486,2
0.947,0.492,1
0.079,0.768,3
0.274,0.515,2
0.074,0.762,3
0.365,0.502,2
0.047,0.787,3
0.287,0.486,2
0.447,0.076,0
0.448,0.02,0
0.935,0.594,1
0.225,0.535,2
0.005,0.836,3
0.506,0.04,0
1.018,0.624,1
0.058,0.842,3
0.103,0.789,3
0.144,0.704,3
0.437,0.738,4
0.379,0.767,4
1.032,0.554,1
0.985,0.487,1
0.383,0.772,4
0.29,0.448,2
0.483,0.062,0
0.475,0.076,0
0.099,0.8,3
0.249,0.466,2
0.484,0.747,4
0.244,0.564,2
0.507,0.033,0
0.47,0.731,4
0.126,0.766,3
0.09,0.723,3
0.124,0.673,3
0.086,0.742,3
1.039,0.606,1
0.454,0.75,4
1.077,0.539,1
0.26,0.493,2
0.474,0.754,4
0.573,0.092,0
0.878,0.564,1
0.246,0.525,2
0.509,0.093,0
0.445,0.807,4
0.472,0.086,0
0.426,0.072,0
0.485,0.087,0
0.974,0.558,1
0.242,0.51,2
0.486,0.059,0
0.599,0.002,0
0.255,0.489,2
0.38,0.772,4
0.026,0.725,3
0.465,0.069,0
0.071,0.81,3
0.957,0.562,1
0.299,0.538,2
0.108,0.742,3
0.172,0.783,3
0.438,0.695,4
0.489,0.689,4
0.414,0.707,4
0.125,0.769,3
0.323,0.498,2
0.949,0.559,1
0.047,0.803,3
0.414,0.7,4
0.454,0.738,4
0.582,0.059,0
0.495,0.017,0
0.346,0.523,2
0.529,0.058,0
0.128,0.719,3
0.493,0.132,0
0.569,0.091,0
0.479,0.043,0
0.241,0.509,2
0.328,0.465,2
0.076,0.742,3
0.855,0.555,1
1.007,0.554,1
0.083,0.811,3
0.304,0.518,2
0.074,0.741,3
0.264,0.438,2
0.135,0.842,3
0.471,0.749,4
0.508,0.1,0
0.96,0.59,1
0.931,0.531,1
0.41,0.714,4
0.47,0.125,0
0.497,0.113,0
0.485,0.067,0
1.047,0.509,1
0.552,0.131,0
0.44,0.076,0
0.23,0.518,2
0.457,0.716,4
0.475,0.8,4
0.304,0.537,2
0.957,0.581,1
0.391,0.049,0
0.414,0.698,4
0.477,0.739,4
0.019,0.719,3
0.062,0.768,3
0.501,0.032,0
0.046,0.723,3
0.062,0.772,3
0.42,0.079,0
0.126,0.692,3
0.454,0.739,4
0.271,0.496,2
0.266,0.488,2
0.142,0.758,3
0.485,0.057,0
0.986,0.562,1
0.489,0.743,4
0.398,0.684,4
0.447,0.091,0
1.012,0.571,1
0.459,0.7,4
0.408,0.738,4
0.437,0.783,4
0.32,0.471,2
1.007,0.579,1
0.988,0.505,1
0.519,0.746,4
0.98,0.49,1
0.242,0.509,2
0.52,0.062,0
0.349,0.52,2
0.42,0.773,4
0.434,0.108,0
0.446,0.697,4
0.054,0.714,3
0.532,0.049,0
0.431,0.774,4
0.957,0.57,1
0.428,0.099,0
0.395,0.729,4
0.494,0.036,0
0.516,0.079,0
0.486,0.059,0
0.975,0.561,1
0.466,0.739,4
0.948,0.551,1
0.343,0.56,2
0.469,0.693,4
0.118,0.83,3
0.495,0.055,0
0.108,0.825,3
0.455,0.73,4
0.574,0.084,0
0.296,0.46,2
0.256,0.479,2
0.493,0.029,0
0.471,0.788,4
0.449,0.766,4
0.017,0.789,3
0.072,0.789,3
0.943,0.53,1
0.304,0.452,2
0.081,0.757,3
0.05,0.782,3
0.472,0.71,4
0.449,0.832,4
0.095,0.731,3
0.522,0.016,0
0.32,0.52,2
0.899,0.526,1
0.253,0.507,2
1.027,0.528,1
0.492,0.084,0
0.464,0.664,4
0.43,0.734,4
0.452,0.723,4
0.101,0.781,3
0.25,0.503,2
0.251,0.455,2
0.919,0.535,1
0.064,0.736,3
0.379,0.708,4
1.003,0.569,1
0.515,0.077,0
0.113,0.716,3
0.439,0.656,4
0.301,0.483,2
0.199,0.408,2
0.094,0.8,3
0.504,0.039,0
0.228,0.486,2
0.076,0.754,3
0.254,0.482,2
0.462,0.092,0
0.514,0.118,0
0.494,0.026,0
0.061,0.821,3
0.433,0.769,4
0.052,0.772,3
0.502,0.096,0
0.951,0.618,1
0.503,0.04,0
0.074,0.724,3
0.114,0.795,3
0.257,0.559,2
0.446,0.743,4
0.255,0.511,2
0.235,0.439,2
0.451,0.75,4
0.954,0.575,1
1.018,0.463,1
0.055,0.831,3
0.209,0.553,2
0.438,0.708,4
0.097,0.786,3
0.519,0.028,0
0.441,0.703,4
0.426,0.781,4
0.416,0.776,4
0.985,0.536,1
0.967,0.56,1
0.283,0.468,2
0.137,0.716,3
0.947,0.539,1
0.513,0.01,0
0.443,0.815,4
0.389,0.769,4
0.446,0.068,0
0.21,0.51,2
0.283,0.488,2
0.129,0.76,3
0.995,0.587,1
0.041,0.831,3
0.407,0.696,4
0.46,0.764,4
0.415,0.749,4
0.464,0.073,0
0.504,0.038,0
0.484,0.749,4
0.998,0.594,1
0.954,0.44,1
0.278,0.54,2
0.551,0.09,0
0.472,0.69,4
0.505,0.106,0
0.502,0.121,0
0.265,0.511,2
0.143,0.779,3
0.456,0.123,0
0.264,0.451,2
0.281,0.485,2
0.982,0.543,1
0.066,0.755,3
0.291,0.484,2
1.003,0.574,1
0.474,0.717,4
0.97,0.48,1
1.014,0.511,1
0.525,0.789,4
0.401,0.728,4
0.443,0.657,4
0.979,0.518,1
0.25,0.499,2
0.484,0.083,0
0.459,0.741,4
1.055,0.543,1
0.085,0.709,3
0.464,0.092,0
0.929,0.492,1
0.495,0.064,0
0.564,0.025,0
0.494,0.122,0
0.438,0.739,4
0.496,0.148,0
0.113,0.778,3
0.01,0.777,3
0.409,0.698,4
0.253,0.48,2
0.502,0.089,0
0.117,0.795,3
0.993,0.493,1
0.483,0.125,0
0.296,0.518,2
0.063,0.749,3
0.38,0.737,4
0.481,0.718,4
0.522,0.121,0
0.232,0.49,2
0.54,0.15,0
0.293,0.508,2
0.008,0.755,3
0.555,0.059,0
0.293,0.492,2
0.437,0.701,4
0.499,0.705,4
0.47,0.109,0
0.031,0.754,3
0.949,0.552,1
0.031,0.843,3
0.319,0.541,2
0.494,0.108,0
0.04,0.841,3
0.407,0.741,4
0.533,0.124,0
0.134,0.756,3
0.424,0.697,4
0.979,0.513,1
0.51,0.725,4
0.419,0.744,4
0.501,0.7,4
0.247,0.463,2
0.59,0.036,0
0.374,0.738,4
0.531,0.037,0
0.46,0.063,0
0.295,0.518,2
0.465,0.056,0
0.123,0.712,3
1.013,0.542,1
1.033,0.576,1
0.425,0.659,4
0.968,0.48,1
0.989,0.503,1
0.467,0.017,0
0.525,0.094,0
0.49,0.763,4
0.468,0.741,4
0.361,0.519,2
0.237,0.548,2
0.409,0.76,4
0.071,0.76,3
0.397,0.704,4
0.29,0.533,2
0.119,0.798,3
0.266,0.449,2
0.991,0.511,1
0.063,0.77,3
0.274,0.497,2
0.573,0.051,0
0.149,0.781,3
0.996,0.59,1
0.908,0.578,1
0.443,0.627,4
0.972,0.515,1
0.559,0.079,0
0.237,0.509,2
0.149,0.805,3
0.258,0.521,2
0.07,0.729,3
0.249,0.546,2
0.439,0.142,0
0.123,0.778,3
0.078,0.798,3
0.482,0.115,0
0.42,0.721,4
0.278,0.5,2
0.902,0.524,1
0.376,0.495,2
0.453,0.658,4
0.495,0.086,0
0.455,0.716,4
0.966,0.517,1
0.112,0.757,3
0.035,0.837,3
0.442,0.055,0
0.484,0.088,0
0.218,0.475,2
0.25,0.49,2
0.335,0.492,2
0.494,0.003,0
0.117,0.798,3
0.49,0.005,0
0.925,0.572,1
0.285,0.499,2
0.958,0.534,1
1.01,0.571,1
0.505,0.123,0
0.076,0.806,3
0.499,0.14,0
0.094,0.763,3
0.481,0.054,0
0.427,0.76,4
1.002,0.551,1
0.983,0.553,1
0.21,0.515,2
0.928,0.463,1
0.114,0.78,3
1.011,0.447,1
0.299,0.442,2
0.073,0.791,3
1.035,0.549,1
0.061,0.757,3
1.027,0.511,1
0.233,0.495,2
0.088,0.792,3
0.506,0.068,0
0.014,0.801,3
0.403,0.715,4
0.042,0.76,3
0.289,0.48,2
0.438,0.127,0
0.464,0.032,0
0.432,0.093,0
0.393,0.768,4
0.082,0.756,3
0.973,0.537,1
0.276,0.503,2
0.479,0.097,0
0.291,0.504,2
1,0.55,1
0.049,0.753,3
0.432,0.755,4
0.537,0.061,0
0.286,0.541,2
0.957,0.588,1
0.287,0.457,2
0.265,0.49,2
0.311,0.465,2
0.369,0.661,4
0.44,0.696,4
1.056,0.548,1
0.545,0.068,0
0.439,0.646,4
0.232,0.463,2
0.145,0.7,3
0.44,0.731,4
0.47,0.006,0
0.517,0.731,4
0.056,0.816,3
0.444,0.671,4
0.063,0.782,3
0.13,0.77,3
0.019,0.708,3
0.466,0.691,4
0.513,0.713,4
0.512,0.039,0
0.12,0.815,3
0.427,0.77,4
0.968,0.495,1
0.462,0.101,0
0.412,0.67,4
0.979,0.57,1
0.967,0.569,1
0.967,0.605,1
0.281,0.56,2
0.513,0.056,0
0.103,0.774,3
0.32,0.557,2
0.084,0.813,3
0.103,0.772,3
0.456,0.095,0
0.508,0.1,0
1.005,0.547,1
0.241,0.495,2
0.966,0.542,1
0.905,0.5,1
0.084,0.832,3
0.482,0.127,0
0.41,0.087,0
0.413,0.755,4
0.428,0.728,4
0.47,0.685,4
0.514,0.066,0
1.044,0.524,1
0.102,0.789,3
0.41,0.731,4
0.019,0.769,3
0.074,0.747,3
0.561,0.037,0
0.418,0.794,4
0.295,0.412,2
0.252,0.524,2
0.471,0.081,0
0.494,0.686,4
0.035,0.783,3
0.289,0.51,2
0.529,0.04,0
0.46,0.68,4
0.398,0.697,4
0.209,0.469,2
0.282,0.533,2
0.126,0.759,3
0.999,0.46,1
0.376,0.781,4
0.489,0.125,0
0.975,0.526,1
0.461,0.792,4
0.455,0.741,4
0.404,0.695,4
0.066,0.736,3
0.49,0.679,4
0.542,0.138,0
0.348,0.77,4
1.031,0.474,1
0.48,0.037,0
0.958,0.528,1
0.907,0.643,1
0.433,0.772,4
0.055,0.746,3
0.51,0.758,4
0.945,0.547,1
0.529,0.035,0
0.531,0.066,0
0.516,0.113,0
0.067,0.777,3
0.47,0.087,0
0.403,0.768,4
0.959,0.517,1
0.097,0.774,3
0.509,0.076,0
0.283,0.499,2
1.036,0.558,1
0.55,0.047,0
0.55,0.064,0
0.09,0.794,3
0.269,0.524,2
1.041,0.525,1
0.528,0.082,0
0.057,0.78,3
0.005,0.805,3
0.071,0.813,3
0.266,0.514,2
0.567,0.034,0
0.262,0.53,2
0.528,0.082,0
1.035,0.601,1
0.439,0.107,0
0.269,0.472,2
0.937,0.524,1
0.105,0.769,3
0.311,0.461,2
0.05,0.755,3
0.312,0.477,2
0.012,0.773,3
0.202,0.448,2
0.42,0.082,0
0.463,0.656,4
0.088,0.749,3
0.563,0.083,0
0.077,0.701,3
0.947,0.547,1
0.968,0.524,1
0.996,0.569,1
0.978,0.602,1
0.036,0.814,3
0.273,0.426,2
0.186,0.565,2
0.499,0.694,4
0.257,0.623,2
0.114,0.811,3
0.904,0.536,1
0.332,0.75,4
1.073,0.508,1
0.416,0.725,4
0.491,0.078,0
0.503,0.793,4
0.251,0.551,2
0.285,0.477,2
0.291,0.551,2
0.561,0.124,0
1.036,0.544,1
0.282,0.539,2
0.042,0.806,3
0.513,0.071,0
0.143,0.756,3
0.947,0.512,1
0.892,0.533,1
0.437,0.15,0
0.934,0.569,1
0.964,0.526,1
0.327,0.439,2
0.491,0.127,0
0.252,0.44,2
0.431,0.727,4
0.338,0.644,4
0.45,0.056,0
0.214,0.5,2
0.263,0.534,2
0.272,0.492,2
0.101,0.813,3
0.075,0.744,3
0.44,0.675,4
0.507,0.095,0
0.281,0.48,2
0.908,0.621,1
0.972,0.527,1
0.489,0.761,4
0.285,0.564,2
0.385,0.76,4
0.506,0.041,0
0.438,0.061,0
0.164,0.521,2
0.506,0.091,0
0.502,0.056,0
0.414,0.673,4
0.273,0.503,2
0.104,0.852,3
0.539,0.093,0
0.994,0.514,1
0.931,0.47,1
0.278,0.589,2
0.109,0.804,3
0.454,0.752,4
0.066,0.771,3
0.108,0.73,3
0.441,0.716,4
0.384,0.708,4
0.215,0.468,2
0.523,0.724,4
1.013,0.491,1
0.217,0.518,2
0.199,0.465,2
0.354,0.471,2
0.365,0.671,4
1.056,0.578,1
0.471,0.102,0
0.466,0.072,0
1.043,0.477,1
0.447,0.747,4
0.449,0.713,4
0.007,0.822,3
0.26,0.515,2
0.279,0.532,2
1.015,0.608,1
0.324,0.51,2
0.246,0.52,2
0.918,0.539,1
0.226,0.58,2
0.058,0.717,3
0.264,0.497,2
0.369,0.542,2
0.306,0.454,2
0.533,0.099,0
0.496,0.048,0
0.519,0.044,0
0.127,0.761,3
0.513,0.039,0
0.059,0.808,3
0.523,0.125,0
0.441,0.663,4
0.914,0.539,1
0.21,0.501,2
0.972,0.551,1
0.518,0.078,0
1.006,0.589,1
0.393,0.792,4
0.022,0.789,3
0.246,0.519,2
0.021,0.776,3
0.927,0.587,1
0.032,0.816,3
0.991,0.537,1
0.107,0.797,3
0.273,0.527,2
0.939,0.548,1
0.427,0.048,0
0.534,0.089,0
0.111,0.793,3
0.966,0.527,1
0.104,0.686,3
0.274,0.533,2
0.07,0.766,3
0.289,0.526,2
0.999,0.506,1
0.541,0.143,0
0.253,0.458,2
0.455,0.065,0
0.433,0.756,4
0.116,0.797,3
0.199,0.555,2
0.233,0.463,2
0.053,0.824,3
0.37,0.512,2
0.942,0.589,1
0.536,0.721,4
0.288,0.48,2
0.031,0.829,3
0.19,0.527,2
0.13,0.758,3
0.441,0.667,4
0.399,0.714,4
0.935,0.54,1
0.549,0.088,0
0.97,0.525,1
0.471,0.718,4
0.409,0.703,4
0.93,0.505,1
0.457,0.066,0
0.139,0.784,3
0.104,0.838,3
0.095,0.762,3
0.423,0.754,4
0.524,0.077,0
0.437,0.066,0
1.029,0.568,1
0.553,0.054,0
0.946,0.559,1
0.347,0.534,2
0.984,0.524,1
0.109,0.78,3
1.046,0.53,1
0.929,0.52,1
0.983,0.478,1
0.995,0.541,1
0.278,0.498,2
1.017,0.575,1
0.279,0.488,2
0.52,0.013,0
0.939,0.508,1
0.912,0.594,1
0.29,0.489,2
0.424,0.72,4
0.224,0.582,2
0.519,0.119,0
0.976,0.493,1
0.482,0.119,0
0.999,0.468,1
0.541,0.057,0
0.539,0.069,0
0.545,0.069,0
1.12,0.476,1
0.334,0.47,2
0.151,0.734,3
0.32,0.542,2
0.425,0.676,4
0.902,0.527,1
0.52,0.058,0
0.267,0.507,2
0.025,0.768,3
0.27,0.49,2
0.384,0.074,0
0.95,0.49,1
0.114,0.78,3
0.983,0.528,1
0.082,0.769,3
0.13,0.826,3
0.445,0.783,4
0.249,0.484,2
0.492,0.039,0
0.641,0.078,0
0.094,0.821,3
0.078,0.783,3
0.401,0.686,4
0.216,0.439,2
0.461,0.083,0
0.5,0.127,0
0.013,0.768,3
0.933,0.515,1
0.901,0.539,1
0.455,0.68,4
0.53,0.048,0
0.508,0.005,0
0.397,0.695,4
0.97,0.463,1
0.12,0.817,3
0.072,0.798,3
0.485,0.763,4
0.404,0.106,0
0.327,0.492,2
0.249,0.502,2
1.007,0.483,1
0.446,0.122,0
0.527,0.679,4
0.977,0.501,1
0.208,0.456,2
0.971,0.544,1
0.12,0.848,3
0.467,0.746,4
0.232,0.516,2
0.06,0.856,3
0.497,0.077,0
0.064,0.844,3
0.432,0.039,0
0.958,0.528,1
0.087,0.815,3
0.991,0.525,1
0.52,0.043,0
0.064,0.799,3
1.012,0.503,1
0.423,0.826,4
0.439,0.726,4
0.463,0.646,4
0.02,0.81,3
0.221,0.542,2
0.997,0.499,1
0.908,0.53,1
0.396,0.091,0
0.076,0.704,3
0.45,0.003,0
0.034,0.747,3
0.546,0.09,0
1.035,0.514,1
0.237,0.522,2
0.306,0.448,2
0.955,0.522,1
0.251,0.496,2
0.493,0.668,4
0.409,0.68,4
0.303,0.466,2
0.484,0.132,0
0.233,0.552,2
0.513,0.019,0
0.403,0.704,4
0.093,0.773,3
0.075,0.797,3
0.551,0.078,0
0.084,0.792,3
0.488,0.027,0
1.07,0.475,1
0.051,0.819,3
0.308,0.429,2
0.188,0.462,2
0.929,0.568,1
0.483,0.101,0
0.481,0.706,4
0.45,0.687,4
0.494,0.69,4
0.338,0.412,2
0.456,0.201,0
0.492,0.773,4
0.406,0.733,4
0.059,0.8,3
0.196,0.484,2
0.481,0.767,4
0.451,0.729,4
0.073,0.809,3
0.971,0.534,1
0.437,0.653,4
0.42,0.75,4
0.107,0.763,3
0.991,0.529,1
0.033,0.757,3
0.485,0.742,4
0.955,0.466,1
0.269,0.479,2
0.317,0.473,2
0.07,0.754,3
1.008,0.616,1
0.487,0.732,4
0.477,0.052,0
0.965,0.508,1
1.032,0.471,1
0.03,0.791,3
1.026,0.548,1
0.462,0.084,0
0.218,0.468,2
0.465,0.101,0
0.078,0.793,3
0.073,0.786,3
0.01,0.801,3
0.944,0.525,1
0.256,0.521,2
0.389,0.72,4
0.472,0.086,0
0.301,0.514,2
0.965,0.551,1
0.503,0.032,0
1,0.563,1
0.066,0.759,3
0.583,0.088,0
0.991,0.561,1
0.978,0.468,1
0.25,0.527,2
0.496,0.097,0
0.302,0.466,2
0.352,0.472,2
0.056,0.798,3
0.492,0.097,0
0.185,0.508,2
0.258,0.493,2
0.051,0.726,3
0.455,0.711,4
0.534,0.129,0
0.071,0.712,3
0.517,0.064,0
0.496,0.027,0
0.085,0.898,3
0.278,0.45,2
0.099,0.846,3
0.231,0.447,2
0.406,0.686,4
0.454,0.086,0
0.993,0.515,1
0.439,0.737,4
0.236,0.502,2
0.967,0.534,1
0.257,0.428,2
0.485,0.089,0
0.121,0.799,3
0.503,0.729,4
0.427,0.737,4
0.564,0.042,0
1.016,0.543,1
0.54,0.108,0
0.299,0.495,2
0.406,0.781,4
0.543,0.085,0
0.53,0.049,0
0.916,0.474,1
0.123,0.738,3
0.084,0.802,3
0.5,0.037,0
0.444,0.072,0
0.422,0.709,4
0.457,0.088,0
0.92,0.469,1
0.978,0.504,1
0.072,0.777,3
0.118,0.7,3
1.022,0.62,1
0.978,0.56,1
0.932,0.592,1
0.357,0.76,4
0.949,0.604,1
0.187,0.478,2
0.472,0.072,0
0.174,0.461,2
0.427,0.785,4
0.405,0.519,2
0.975,0.499,1
0.451,0.699,4
0.55,0.082,0
0.105,0.76,3
0.049,0.708,3
0.513,0.134,0
0.091,0.685,3
1.007,0.543,1
0.93,0.551,1
0.476,0.026,0
0.56,0.032,0
0.52,0.765,4
0.311,0.548,2
0.472,0.102,0
0.978,0.539,1
0.484,0.065,0
0.438,0.706,4
0.081,0.776,3
0.479,0.115,0
0.264,0.453,2
0.265,0.55,2
0.222,0.453,2
0.599,0.141,0
0.99,0.512,1
0.287,0.509,2
1.006,0.577,1
0.312,0.533,2
0.352,0.465,2
0.054,0.787,3
1.023,0.528,1
0.358,0.437,2
0.964,0.511,1
0.456,0.772,4
0.479,0.101,0
0.446,0.714,4
0.1,0.808,3
0.952,0.555,1
0.164,0.878,3
0.516,0.073,0
0.026,0.814,3
0.339,0.521,2
0.498,0.074,0
0.162,0.801,3
0.953,0.582,1
0.549,0.054,0
0.399,0.77,4
0.537,0.009,0
0.367,0.794,4
0.398,0.752,4
0.117,0.753,3
0.306,0.454,2
0.066,0.732,3
0.086,0.808,3
0.507,0.032,0
0.477,0.77,4
0.088,0.833,3
1.006,0.523,1
0.091,0.783,3
0.239,0.531,2
0.446,0.762,4
0.977,0.517,1
0.352,0.518,2
0.501,0.07,0
0.936,0.524,1
0.337,0.686,4
0.432,0.736,4
0.352,0.465,2
0.454,0.116,0
0.241,0.428,2
0.492,0.063,0
0.057,0.701,3
0.09,0.759,3
0.087,0.775,3
0.477,0.708,4
0.489,0.118,0
0.088,0.834,3
0.041,0.731,3
0.991,0.487,1
0.955,0.559,1
0.193,0.55,2
0.073,0.818,3
0.528,0.035,0
0.517,0.713,4
0.104,0.805,3
0.942,0.584,1
0.431,0.641,4
0.399,0.746,4
0.466,0.69,4
0.509,0.099,0
0.229,0.488,2
0.365,0.758,4
0.11,0.806,3
0.426,0.099,0
0.296,0.521,2
0.502,0.002,0
0.477,0.052,0
0.559,0.101,0
0.279,0.486,2
0.207,0.455,2
0.984,0.588,1
0.538,0.126,0
0.926,0.497,1
0.024,0.741,3
0.894,0.559,1
0.479,0.069,0
0.112,0.762,3
0.464,0.679,4
0.303,0.504,2
0.218,0.473,2
0.009,0.824,3
0.278,0.514,2
0.544,0.127,0
0.345,0.488,2
0.405,0.773,4
0.444,0.731,4
0.351,0.499,2
0.032,0.839,3
0.998,0.494,1
0.065,0.743,3
0.428,0.628,4
0.486,0.035,0
0.427,0.698,4
0.291,0.537,2
0.254,0.418,2
0.076,0.829,3
0.249,0.439,2
0.274,0.453,2
0.3,0.427,2
0.238,0.507,2
0.975,0.557,1
1,0.545,1
0.4,0.748,4
0.011,0.729,3
0.524,0.064,0
0.427,0.722,4
0.958,0.589,1
0.069,0.785,3
1.048,0.589,1
0.433,0.734,4
0.076,0.822,3
1.078,0.605,1
0.987,0.554,1
0.473,0.037,0
0.456,0.081,0
0.525,0.094,0
0.976,0.552,1
0.935,0.526,1
0.497,0.069,0
0.008,0.737,3
0.473,0.105,0
0.942,0.531,1
0.511,0.723,4
0.252,0.553,2
0.332,0.457,2
0.985,0.535,1
0.286,0.498,2
0.415,0.725,4
0.383,0.064,0
0.485,0.707,4
0.229,0.522,2
0.106,0.829,3
0.213,0.771,3
0.3,0.509,2
0.265,0.488,2
0.486,0.043,0
0.31,0.477,2
0.201,0.528,2
0.925,0.505,1
0.317,0.48,2
0.161,0.727,3
0.114,0.807,3
0.474,0.783,4
0.547,0.049,0
0.024,0.79,3
0.481,0.047,0
0.313,0.521,2
0.048,0.743,3
0.996,0.566,1
0.944,0.582,1
0.998,0.594,1
1.009,0.63,1
0.249,0.521,2
0.966,0.625,1
0.38,0.682,4
0.506,0.087,0
0.262,0.532,2
0.969,0.538,1
0.41,0.041,0
0.034,0.803,3
0.442,0.713,4
0.901,0.616,1
0.983,0.556,1
0.952,0.566,1
0.52,0.142,0
0.441,0.78,4
0.473,0.756,4
0.973,0.481,1
0.476,0.015,0
0.393,0.768,4
0.434,0.777,4
0.987,0.542,1
0.331,0.456,2
0.228,0.538,2
0.535,0.045,0
0.51,0.074,0
0.472,0.077,0
0.08,0.797,3
0.493,0.018,0
0.502,0.069,0
0.555,0.062,0
0.083,0.704,3
0.894,0.553,1
0.984,0.48,1
0.499,0.036,0
0.284,0.441,2
0.115,0.777,3
0.429,0.701,4
0.483,0.053,0
0.399,0.752,4
0.333,0.745,4
0.416,0.726,4
0.04,0.834,3
0.484,0.685,4
0.404,0.74,4
0.472,0.022,0
0.258,0.498,2
0.321,0.444,2
0.457,0.688,4
0.408,0.734,4
0.424,0.729,4
0.281,0.457,2
0.37,0.712,4
0.272,0.457,2
0.471,0.065,0
0.306,0.513,2
0.078,0.784,3
0.482,0.088,0
0.972,0.506,1
0.403,0.691,4
0.06,0.806,3
0.41,0.733,4
0.261,0.466,2
0.512,0.184,0
0.451,0.695,4
0.483,0.079,0
0.196,0.487,2
0.413,0.697,4
0.073,0.843,3
0.011,0.788,3
0.438,0.728,4
0.341,0.505,2
0.368,0.743,4
0.053,0.863,3
0.529,0.048,0
0.085,0.799,3
0.973,0.519,1
0.501,0.055,0
0.392,0.785,4
0.442,0.771,4
0.152,0.809,3
0.983,0.545,1
0.479,0.725,4
0.327,0.473,2
0.942,0.541,1
0.973,0.584,1
0.577,0.102,0
0.118,0.799,3
0.34,0.453,2
0.416,0.715,4
0.43,0.074,0
0.518,0.05,0
0.446,0.073,0
0.381,0.749,4
0.538,0.059,0
0.469,0.742,4
0.308,0.393,2
0.43,0.723,4
0.454,0.701,4
0.057,0.738,3
0.313,0.494,2
0.416,0.754,4
0.515,0.005,0
1.02,0.574,1
0.546,0.058,0
0.989,0.584,1
0.506,0.047,0
0.246,0.54,2
0.326,0.556,2
0.498,0.68,4
0.266,0.585,2
0.257,0.473,2
0.287,0.433,2
0.412,0.78,4
0.446,0.594,4
0.328,0.462,2
0.301,0.404,2
0.44,0.723,4
1.001,0.511,1
0.513,0.103,0
0.526,0.036,0
0.073,0.751,3
0.525,0.066,0
0.007,0.76,3
0.97,0.495,1
0.953,0.593,1
0.135,0.779,3
0.481,0.068,0
0.171,0.507,2
0.219,0.592,2
0.44,0.723,4
