x,y,cluster
0.488,0.094,0
1.068,0.545,2
0.982,0.6,2
0.224,0.509,1
0.285,0.553,1
0.47,0.155,0
0.427,0.761,3
0.264,0.464,1
0.261,0.617,1
0.948,0.481,2
0.498,0.75,3
0.454,0.715,3
0.107,0.728,4
0.518,0.055,0
0.96,0.529,2
0.978,0.596,2
0.475,0.748,3
0.11,0.862,4
0.475,0.642,3
0.39,0.716,3
0.257,0.545,1
0.27,0.521,1
0.545,0.122,0
0.296,0.448,1
0.982,0.53,2
0.231,0.477,1
0.461,0.692,3
0.066,0.752,4
0.51,0.089,0
0.459,0.055,0
0.497,0.728,3
0.016,0.802,4
0.264,0.478,1
0.443,0.73,3
0.345,0.444,1
0.296,0.508,1
0.309,0.468,1
0.462,0.691,3
0.525,0.089,0
0.246,0.504,1
0.437,0.729,3
0.416,0.65,3
0.081,0.824,4
0.288,0.532,1
0.041,0.791,4
0.419,0.741,3
1.009,0.565,2
0.251,0.553,1
0.33,0.543,1
1.04,0.519,2
0.971,0.511,2
0.158,0.809,4
0.398,0.755,3
0.379,0.699,3
0.924,0.539,2
0.502,0.086,0
0.955,0.562,2
0.099,0.759,4
0.298,0.497,1
0.445,0.693,3
0.443,0.791,3
0.233,0.506,1
0.145,0.776,4
0.242,0.503,1
0.409,0.645,3
1.018,0.603,2
1.022,0.608,2
0.275,0.479,1
0.392,0.708,3
1.032,0.457,2
0.446,0.635,3
0.362,0.544,1
0.436,0.123,0
0.213,0.525,1
0.435,0.76,3
0.363,0.712,3
0.296,0.457,1
0.984,0.518,2
0.334,0.492,1
0.047,0.817,4
0.373,0.741,3
0.248,0.463,1
0.49,0.69,3
0.213,0.509,1
0.293,0.51,1
0.128,0.755,4
0.562,0.102,0
0.398,0.711,3
0.262,0.468,1
0.975,0.566,2
0.039,0.7,4
0.075,0.706,4
0.525,0.146,0
0.023,0.767,4
0.04,0.768,4
0.426,0.623,3
0.244,0.55,1
0.981,0.561,2
0.479,0.126,0
0.219,0.487,1
0.377,0.73,3
0.014,0.789,4
0.965,0.526,2
0.086,0.773,4
0.404,0.67,3
0.312,0.513,1
0.449,0.721,3
0.3,0.484,1
0.52,0.082,0
0.546,0.071,0
0.982,0.627,2
0.855,0.503,2
0.26,0.522,1
0.071,0.824,4
0.121,0.772,4
0.047,0.807,4
0.282,0.462,1
0.386,0.715,3
0.216,0.53,1
0.336,0.478,1
0.233,0.518,1
0.91,0.557,2
0.948,0.523,2
0.074,0.777,4
0.271,0.4,1
0.44,0.641,3
0.941,0.525,2
0.073,0.76,4
0.309,0.535,1
0.516,0.043,0
0.449,0.006,0
0.934,0.511,2
0.969,0.536,2
0.266,0.481,1
0.446,0.694,3
0.421,0.078,0
0.529,0.097,0
0.479,0.697,3
0.293,0.555,1
1.05,0.543,2
0.49,0.09,0
1.016,0.663,2
0.41,0.73,3
0.133,0.786,4
1.026,0.547,2
0.495,0.058,0
0.497,0.122,0
0.105,0.761,4
0.999,0.597,2
0.474,0.067,0
0.071,0.818,4
0.1,0.784,4
0.136,0.756,4
0.471,0.695,3
0.431,0.74,3
0.431,0.687,3
0.255,0.488,1
0.29,0.451,1
0.996,0.568,2
0.973,0.573,2
0.512,0.029,0
0.273,0.465,1
0.991,0.484,2
0.298,0.567,1
0.959,0.582,2
0.438,0.724,3
0.376,0.715,3
0.313,0.479,1
0.51,0.094,0
0.489,0.084,0
0.369,0.51,1
0.479,0.09,0
0.499,0.073,0
0.97,0.552,2
0.068,0.795,4
0.953,0.539,2
0.534,0.167,0
0.985,0.576,2
0.902,0.462,2
0.243,0.515,1
0.53,0.059,0
0.433,0.726,3
0.087,0.794,4
1.012,0.569,2
0.295,0.528,1
0.534,0.091,0
0.289,0.469,1
0.041,0.811,4
0.12,0.747,4
0.07,0.741,4
0.469,0.061,0
0.438,0.723,3
0.479,0.652,3
1.006,0.539,2
1.012,0.546,2
0.055,0.773,4
0.424,0.731,3
0.414,0.744,3
0.907,0.59,2
0.352,0.724,3
0.095,0.792,4
0.378,0.673,3
0.96,0.623,2
0.274,0.534,1
0.475,0.08,0
0.483,0.694,3
0.444,0.826,3
0.33,0.449,1
0.978,0.521,2
0.13,0.734,4
0.957,0.559,2
0.517,0.012,0
0.548,0.106,0
0.259,0.529,1
0.461,0.105,0
0.51,0.157,0
0.239,0.525,1
0.105,0.741,4
0.266,0.517,1
0.231,0.55,1
0.997,0.474,2
0.976,0.515,2
0.3,0.47,1
0.587,0.087,0
0.967,0.509,2
0.464,0.732,3
0.464,0.688,3
0.295,0.488,1
0.397,0.75,3
0.008,0.725,4
0.476,0.676,3
0.999,0.542,2
0.024,0.767,4
0.004,0.762,4
0.539,0.061,0
0.5,0.126,0
1.034,0.614,2
0.5,0.062,0
0.964,0.507,2
0.418,0.026,0
1.052,0.642,2
0.034,0.755,4
0.533,0.074,0
0.413,0.066,0
0.257,0.466,1
0.568,0.013,0
0.404,0.714,3
0.445,0.725,3
0.255,0.464,1
1.052,0.587,2
0.433,0.679,3
0.474,0.017,0
0.552,0.05,0
0.98,0.567,2
0.392,0.739,3
0.425,0.718,3
0.047,0.816,4
1.033,0.52,2
0.97,0.57,2
0.431,0.08,0
0.975,0.522,2
0.089,0.79,4
0.958,0.588,2
0.563,0.099,0
0.327,0.495,1
0.244,0.518,1
0.999,0.461,2
0.471,0.126,0
1.001,0.518,2
0.341,0.588,1
0.451,0.09,0
0.014,0.792,4
0.394,0.707,3
0.564,0.101,0
0.277,0.449,1
0.056,0.786,4
0.979,0.624,2
0.378,0.686,3
0.517,0.072,0
0.479,0.039,0
0.056,0.85,4
0.471,0.691,3
1.082,0.497,2
0.293,0.637,1
0.44,0.716,3
0.406,0.169,0
0.28,0.526,1
0.447,0.688,3
0.226,0.483,1
0.499,0.056,0
0.962,0.506,2
0.487,0.044,0
0.509,0.006,0
0.484,0.062,0
0.432,0.052,0
0.343,0.502,1
0.038,0.824,4
0.199,0.507,1
0.263,0.412,1
0.511,0.035,0
0.383,0.776,3
0.571,0.13,0
0.544,0.007,0
0.247,0.421,1
0.508,0.063,0
1.005,0.505,2
0.22,0.513,1
0.252,0.523,1
0.448,0.076,0
0.31,0.502,1
0.999,0.544,2
0.2,0.428,1
0.522,0.067,0
0.947,0.568,2
0.125,0.773,4
0.972,0.578,2
0.414,0.776,3
0.055,0.732,4
0.445,0.759,3
0.03,0.833,4
0.263,0.497,1
0.508,0.024,0
0.139,0.814,4
0.321,0.564,1
0.946,0.471,2
0.295,0.442,1
1.024,0.511,2
0.515,0.022,0
0.54,0.104,0
0.042,0.785,4
0.051,0.846,4
0.461,0.703,3
0.502,0.727,3
0.473,0.114,0
1.002,0.586,2
0.129,0.814,4
0.06,0.773,4
0.285,0.495,1
1.018,0.533,2
0.275,0.568,1
0.251,0.455,1
0.503,0.061,0
0.07,0.782,4
0.973,0.558,2
0.014,0.78,4
0.515,0.694,3
0.45,0.109,0
0.095,0.733,4
0.916,0.537,2
0.279,0.459,1
0.29,0.54,1
0.108,0.811,4
0.403,0.718,3
0.518,0.058,0
0.946,0.499,2
0.471,0.742,3
0.262,0.402,1
0.992,0.494,2
0.515,0.073,0
0.991,0.504,2
0.105,0.819,4
0.284,0.528,1
0.406,0.767,3
0.119,0.752,4
0.118,0.748,4
0.485,0.04,0
0.437,0.701,3
0.113,0.759,4
0.05,0.79,4
0.116,0.79,4
0.084,0.749,4
0.353,0.684,3
0.39,0.662,3
0.099,0.721,4
0.514,0.035,0
0.508,0.704,3
0.405,0.729,3
0.256,0.575,1
0.39,0.771,3
0.26,0.574,1
0.461,0.649,3
0.038,0.728,4
0.94,0.587,2
0.945,0.523,2
0.248,0.568,1
0.303,0.474,1
0.431,0.746,3
0.977,0.562,2
0.914,0.565,2
0.971,0.575,2
1.045,0.6,2
0.48,0.09,0
0.264,0.537,1
0.059,0.686,4
0.346,0.497,1
0.488,0.078,0
0.457,0.707,3
0.093,0.76,4
0.018,0.813,4
0.277,0.562,1
0.43,0.022,0
1.07,0.536,2
0.326,0.489,1
0.292,0.541,1
0.062,0.733,4
0.957,0.436,2
0.545,0.116,0
0.105,0.796,4
0.517,0.135,0
0.385,0.75,3
0.969,0.564,2
0.423,0.535,1
0.478,0.706,3
0.259,0.548,1
0.391,0.083,0
0.966,0.573,2
1.075,0.541,2
0.07,0.796,4
0.45,0.785,3
0.396,0.789,3
0.001,0.794,4
0.46,0.095,0
0.109,0.806,4
1.005,0.462,2
0.456,0.011,0
0.952,0.514,2
0.419,0.769,3
0.471,0.135,0
0.475,0.114,0
0.591,0.129,0
0.042,0.764,4
0.081,0.821,4
1.015,0.559,2
0.499,0.68,3
0.451,0.08,0
0.038,0.795,4
0.954,0.49,2
0.264,0.497,1
0.045,0.786,4
0.988,0.565,2
0.359,0.699,3
0.874,0.56,2
0.102,0.837,4
0.439,0.086,0
0.5,0.02,0
1.016,0.56,2
0.127,0.776,4
0.555,0.089,0
0.381,0.671,3
0.993,0.593,2
0.38,0.631,3
1.027,0.562,2
0.987,0.545,2
0.076,0.77,4
0.519,0.054,0
0.262,0.48,1
0.299,0.5,1
0.925,0.568,2
0.998,0.549,2
1.026,0.517,2
0.548,0.131,0
0.991,0.517,2
0.172,0.833,4
0.372,0.714,3
0.264,0.541,1
0.52,0.134,0
0.069,0.768,4
0.467,0.113,0
0.459,0.756,3
0.107,0.812,4
0.038,0.768,4
0.078,0.777,4
0.481,0.087,0
0.12,0.756,4
0.285,0.488,1
0.985,0.565,2
0.028,0.783,4
0.964,0.572,2
0.271,0.475,1
0.257,0.528,1
0.137,0.799,4
0.491,0.655,3
0.457,0.014,0
0.373,0.706,3
0.274,0.506,1
0.507,0.041,0
0.028,0.804,4
0.413,0.72,3
0.413,0.772,3
0.065,0.763,4
0.277,0.432,1
0.052,0.79,4
0.936,0.564,2
0.432,0.747,3
1.028,0.564,2
0.072,0.76,4
0.481,0.659,3
0.447,0.783,3
0.466,0.067,0
0.272,0.467,1
0.341,0.51,1
0.461,0.083,0
0.494,0.113,0
0.478,0.079,0
0.122,0.82,4
0.375,0.715,3
0.068,0.814,4
0.517,0.016,0
0.133,0.789,4
0.058,0.776,4
0.424,0.753,3
1.048,0.571,2
0.969,0.524,2
0.957,0.572,2
0.102,0.789,4
0.126,0.696,4
0.46,0.126,0
0.232,0.477,1
0.537,0.069,0
0.497,0.107,0
0.182,0.727,4
1.046,0.609,2
1.007,0.472,2
0.338,0.496,1
0.036,0.757,4
0.313,0.534,1
0.548,0.055,0
0.073,0.788,4
0.477,0.738,3
0.547,0.137,0
1,0.57,2
0.123,0.797,4
0.076,0.805,4
0.085,0.755,4
0.442,0.094,0
0.433,0.797,3
1.01,0.465,2
0.305,0.608,1
0.465,0.006,0
0.443,0.686,3
0.254,0.49,1
0.463,0.052,0
0.461,0.748,3
0.379,0.743,3
0.402,0.691,3
0.541,0.131,0
0.948,0.561,2
0.349,0.582,1
0.941,0.588,2
0.307,0.526,1
0.269,0.5,1
0.066,0.812,4
0.11,0.774,4
0.265,0.492,1
0.952,0.649,2
0.404,0.745,3
0.977,0.553,2
0.52,0.045,0
0.047,0.824,4
0.285,0.491,1
1.008,0.527,2
0.412,0.059,0
0.493,0.692,3
0.461,0.086,0
0.279,0.539,1
0.51,0.034,0
0.499,0.014,0
0.071,0.75,4
0.218,0.512,1
0.519,0.779,3
0.984,0.591,2
0.091,0.708,4
0.015,0.815,4
0.317,0.584,1
0.072,0.764,4
0.352,0.535,1
0.195,0.498,1
0.482,0.139,0
0.911,0.555,2
0.425,0.675,3
0.402,0.648,3
0.99,0.519,2
0.96,0.562,2
0.51,0.145,0
0.522,0.095,0
0.991,0.509,2
0.455,0.71,3
0.436,0.679,3
0.946,0.532,2
0.213,0.461,1
0.957,0.583,2
0.979,0.588,2
0.261,0.462,1
0.442,0.109,0
0.936,0.598,2
0.483,0.731,3
0.061,0.797,4
0.883,0.555,2
1.035,0.572,2
0.465,0.81,3
0.137,0.754,4
0.073,0.847,4
0.438,0.718,3
0.04,0.837,4
0.487,0.078,0
0.218,0.496,1
0.436,0.776,3
0.432,0.74,3
0.325,0.553,1
0.516,0.097,0
0.226,0.452,1
0.078,0.804,4
0.299,0.451,1
0.921,0.524,2
0.441,0.674,3
0.118,0.72,4
0.455,0.804,3
0.374,0.719,3
0.047,0.838,4
0.929,0.599,2
0.409,0.741,3
0.503,0.099,0
0.956,0.538,2
0.968,0.525,2
1.021,0.55,2
0.274,0.472,1
0.433,0.769,3
1.012,0.513,2
0.975,0.618,2
0.52,0.08,0
0.444,0.052,0
0.439,0.08,0
0.09,0.716,4
0.969,0.608,2
0.424,0.622,3
0.229,0.49,1
0.49,0.1,0
0.895,0.53,2
0.304,0.464,1
0.514,0.035,0
0.398,0.73,3
0.09,0.77,4
0.05,0.766,4
0.526,0.118,0
0.482,0.047,0
0.417,0.721,3
0.067,0.717,4
0.204,0.508,1
0.254,0.478,1
0.913,0.532,2
0.461,0.133,0
0.022,0.779,4
0.046,0.799,4
1,0.51,2
0.433,0.699,3
0.501,0.086,0
0.519,0.08,0
0.454,0.12,0
0.445,0,0
0.25,0.506,1
0.369,0.109,0
0.466,0.696,3
0.088,0.763,4
0.5,0.006,0
0.938,0.492,2
0.27,0.517,1
0.452,0.151,0
0.499,0.119,0
0.478,0.062,0
0.077,0.751,4
0.57,0.09,0
0.424,0.086,0
0.441,0.68,3
0.441,0.707,3
0.315,0.425,1
0.449,0.668,3
0.95,0.586,2
0.055,0.747,4
0.42,0.691,3
0.264,0.495,1
0.536,0.124,0
0.364,0.485,1
0.056,0.829,4
0.235,0.527,1
0.482,0.098,0
0.965,0.62,2
0.963,0.583,2
0.545,0.105,0
0.274,0.482,1
0.136,0.689,4
0.975,0.576,2
0.09,0.83,4
0.104,0.788,4
0.965,0.612,2
0.279,0.52,1
0.286,0.473,1
0.571,0.096,0
0.458,0.808,3
0.943,0.555,2
0.402,0.7,3
0.022,0.794,4
0.384,0.695,3
1.013,0.494,2
0.507,0.099,0
0.503,0.698,3
0.94,0.541,2
0.268,0.435,1
0.424,0.705,3
0.555,0.074,0
0.968,0.525,2
0.533,0.086,0
0.493,0.076,0
0.429,0.657,3
0.112,0.799,4
0.499,0.729,3
0.052,0.798,4
0.445,0.762,3
0.039,0.861,4
0.91,0.451,2
0.313,0.493,1
0.458,0.71,3
0.969,0.453,2
0.281,0.511,1
0.995,0.569,2
0.299,0.55,1
0.417,0.745,3
0.41,0.755,3
0.155,0.708,4
0.964,0.568,2
1.027,0.54,2
0.974,0.496,2
0.252,0.488,1
0.329,0.513,1
0.442,0.73,3
0.495,0.073,0
0.485,0.082,0
0.507,0.054,0
0.263,0.503,1
0.042,0.8,4
0.09,0.791,4
0.97,0.519,2
1.016,0.535,2
1.004,0.569,2
0.44,0.798,3
0.933,0.548,2
0.975,0.495,2
0.123,0.791,4
0.348,0.538,1
0.133,0.805,4
0.51,0.08,0
0.086,0.831,4
0.053,0.764,4
0.038,0.736,4
0.972,0.581,2
0.027,0.729,4
0.452,0.736,3
0.471,0.672,3
0.258,0.521,1
0.472,0.724,3
0.31,0.491,1
0.549,0.019,0
0.495,0.058,0
0.433,0.721,3
0.51,0.061,0
0.437,0.758,3
0.451,0.64,3
0.454,0.704,3
0.5,0.099,0
0.118,0.785,4
0.096,0.793,4
0.563,0.772,3
0.516,0.122,0
1.027,0.533,2
0.965,0.52,2
0.417,0.687,3
0.48,0.758,3
0.423,0.01,0
0.596,0.151,0
0.981,0.575,2
0.407,0.759,3
0.08,0.876,4
0.966,0.534,2
0.537,0.04,0
0.483,0.107,0
0.267,0.485,1
0.484,0.054,0
0.489,0.755,3
0.442,0.711,3
1.029,0.572,2
0.477,0.769,3
0.067,0.806,4
1.012,0.55,2
0.085,0.807,4
0.208,0.494,1
0.991,0.557,2
0.284,0.446,1
0.374,0.371,1
1.018,0.486,2
0.209,0.465,1
0.457,0.092,0
0.445,0.705,3
0.544,0.093,0
0.048,0.802,4
0.237,0.553,1
0.11,0.847,4
0.031,0.747,4
0.992,0.534,2
0.376,0.724,3
0.056,0.734,4
0.119,0.748,4
0.966,0.588,2
0.049,0.811,4
0.029,0.767,4
0.248,0.506,1
1.026,0.593,2
0.127,0.742,4
0.971,0.529,2
0.432,0.677,3
0.326,0.699,3
0.95,0.573,2
0.065,0.754,4
0.113,0.782,4
0.297,0.46,1
0.098,0.791,4
0.108,0.797,4
0.48,0.008,0
0.272,0.541,1
0.49,0.133,0
1.027,0.564,2
0.069,0.808,4
0.489,0.753,3
0.501,0.014,0
0.978,0.534,2
0.09,0.79,4
0.517,0.098,0
0.536,0.108,0
0.573,0.039,0
0.314,0.545,1
0.069,0.827,4
0.437,0.692,3
0.285,0.516,1
0.394,0.727,3
0.065,0.726,4
0.029,0.752,4
0.471,0.047,0
0.085,0.77,4
0.276,0.482,1
0.459,0.769,3
0.987,0.486,2
0.228,0.534,1
0.97,0.555,2
0.39,0.736,3
0.556,0.03,0
0.436,0.728,3
0.08,0.742,4
0.964,0.568,2
0.27,0.556,1
0.943,0.56,2
0.981,0.539,2
0.465,0.072,0
0.075,0.802,4
1.028,0.576,2
0.386,0.727,3
0.303,0.529,1
0.249,0.499,1
0.456,0.052,0
0.311,0.488,1
0.487,0.766,3
0.349,0.488,1
0.542,0.071,0
0.396,0.723,3
0.443,0.091,0
0.05,0.815,4
0.113,0.773,4
0.458,0.778,3
0.428,0.764,3
0.469,0.138,0
0.519,0.131,0
0.427,0.688,3
0.477,0.042,0
0.289,0.536,1
1.01,0.569,2
0.403,0.706,3
0.435,0.722,3
0.26,0.536,1
0.248,0.391,1
0.454,0.75,3
0.229,0.515,1
0.519,0.075,0
0.938,0.532,2
1.023,0.5,2
0.002,0.755,4
0.529,0.107,0
0.245,0.504,1
0.422,0.695,3
0.951,0.473,2
0.245,0.476,1
0.252,0.514,1
0.239,0.468,1
0.485,0.079,0
0.291,0.51,1
0.263,0.462,1
0.989,0.509,2
0.353,0.671,3
0.536,0.056,0
0.037,0.827,4
0.498,0.02,0
0.453,0.747,3
0.444,0.734,3
0.511,0.03,0
0.183,0.884,4
0.068,0.801,4
0.971,0.511,2
0.048,0.798,4
0.24,0.474,1
0.123,0.751,4
0.396,0.716,3
0.52,0.149,0
0.493,0.073,0
0.524,0.03,0
0.425,0.733,3
0.389,0.682,3
0.486,0.077,0
1.022,0.556,2
0.11,0.792,4
0.053,0.788,4
0.066,0.705,4
0.212,0.539,1
0.983,0.612,2
0.289,0.428,1
0.992,0.606,2
0.042,0.723,4
0.314,0.523,1
0.124,0.713,4
0.481,0.049,0
0.043,0.794,4
0.137,0.716,4
0.943,0.547,2
0.422,0.692,3
0.236,0.441,1
0.521,0.703,3
0.516,0.778,3
0.46,0.796,3
0.11,0.79,4
0.038,0.894,4
0.983,0.546,2
0.993,0.616,2
0.958,0.532,2
0.062,0.757,4
0.435,0.731,3
0.496,0.049,0
0.957,0.569,2
0.3,0.511,1
0.446,0.735,3
0.922,0.587,2
0.416,0.713,3
0.348,0.521,1
0.071,0.752,4
0.133,0.72,4
0.51,0.122,0
0.286,0.488,1
0.896,0.563,2
0.961,0.556,2
0.968,0.497,2
1.009,0.542,2
0.081,0.859,4
0.145,0.786,4
0.422,0.751,3
0.535,0.732,3
0.501,0.055,0
1.005,0.511,2
1.009,0.594,2
0.059,0.794,4
0.431,0.694,3
0.324,0.5,1
0.306,0.485,1
0.124,0.739,4
0.278,0.452,1
0.064,0.717,4
0.034,0.777,4
0.532,0.03,0
0.32,0.522,1
0.472,0.055,0
0.088,0.818,4
0.48,0.667,3
0.49,0.731,3
0.998,0.588,2
0.321,0.491,1
0.987,0.622,2
0.518,0.027,0
1.09,0.56,2
0.185,0.519,1
0.056,0.734,4
0.498,0.127,0
0.039,0.796,4
0.08,0.806,4
0.571,0.143,0
0.318,0.551,1
0.264,0.519,1
0.998,0.523,2
0.43,0.775,3
0.483,0.013,0
0.046,0.752,4
0.462,0.134,0
0.965,0.598,2
0.392,0.703,3
0.418,0.698,3
0.287,0.487,1
0.994,0.512,2
0.429,0.716,3
1.043,0.497,2
0.961,0.568,2
0.301,0.538,1
0.21,0.49,1
0.326,0.49,1
0.425,0.741,3
0.259,0.507,1
0.387,0.678,3
0.468,0.652,3
0.381,0.045,0
0.898,0.521,2
0.966,0.531,2
0.434,0.702,3
0.446,0.022,0
0.294,0.514,1
0.312,0.557,1
0.327,0.549,1
0.951,0.532,2
0.296,0.586,1
0.476,0.754,3
0.974,0.522,2
0.228,0.529,1
0.065,0.821,4
0.341,0.513,1
0.101,0.813,4
0.928,0.58,2
0.468,0.688,3
0.054,0.76,4
0.572,0.111,0
0.345,0.496,1
0.51,0.08,0
0.127,0.753,4
0.215,0.519,1
0.938,0.511,2
0.071,0.816,4
0.099,0.842,4
0.2,0.431,1
0.05,0.793,4
0.123,0.793,4
0.255,0.513,1
0.456,0.792,3
0.089,0.75,4
0.429,0.72,3
0.006,0.824,4
0.408,0.738,3
0.485,0.749,3
0.022,0.835,4
0.488,0.089,0
0.273,0.443,1
0.537,0.691,3
0.301,0.54,1
0.289,0.527,1
0.509,0.101,0
0.534,0.106,0
0.445,0.707,3
0.406,0.735,3
0.499,0.798,3
0.131,0.734,4
1.018,0.493,2
0.556,0.114,0
0.07,0.842,4
0.395,0.702,3
0.535,0.086,0
0.295,0.524,1
0.247,0.594,1
0.488,0.703,3
0.513,0.062,0
0.509,0.04,0
0.298,0.472,1
0.478,0.036,0
0.078,0.797,4
0.912,0.56,2
0.491,0.067,0
0.967,0.595,2
0.416,0.695,3
0.068,0.782,4
0.475,0.012,0
0.422,0.7,3
0.952,0.532,2
0.499,0.723,3
0.426,0.755,3
0.46,0.073,0
0.244,0.489,1
1.019,0.575,2
0.548,0.106,0
0.07,0.724,4
0.082,0.81,4
0.136,0.693,4
0.487,0.081,0
1.01,0.592,2
0.988,0.572,2
0.075,0.718,4
0.935,0.53,2
0.109,0.806,4
0.462,0.137,0
0.455,0.73,3
0.106,0.818,4
0.239,0.45,1
0.997,0.547,2
1.016,0.611,2
0.431,0.732,3
1.041,0.615,2
0.23,0.49,1
0.115,0.764,4
0.448,0.063,0
1.042,0.573,2
0.932,0.573,2
0.329,0.51,1
0.106,0.786,4
0.345,0.746,3
0.534,0.014,0
0.451,0.648,3
0.549,0.073,0
0.373,0.494,1
0.114,0.776,4
0.004,0.715,4
0.997,0.514,2
0.418,0.72,3
0.446,0.043,0
0.468,0.791,3
0.423,0.747,3
0.279,0.497,1
0.977,0.492,2
0.322,0.534,1
0.132,0.785,4
0.26,0.462,1
0.451,0.709,3
0.511,0.105,0
0.434,0.696,3
0.932,0.617,2
0.46,0.134,0
0.252,0.487,1
1.006,0.557,2
0.191,0.532,1
0.448,0.128,0
0.438,0.656,3
1.04,0.526,2
0.477,0.737,3
0.428,0.733,3
0.497,0.051,0
0.236,0.478,1
0.55,0.083,0
0.095,0.801,4
0.454,0.718,3
0.975,0.471,2
0.119,0.827,4
0.465,0.092,0
0.492,0.698,3
0.053,0.765,4
0.077,0.813,4
0.922,0.535,2
0.429,0.718,3
0.346,0.79,3
0.221,0.526,1
0.217,0.417,1
0.428,0.698,3
0.416,0.699,3
0.052,0.738,4
0.279,0.497,1
0.995,0.5,2
0.465,0.723,3
0.5,0.001,0
0.146,0.768,4
0.963,0.556,2
0.406,0.713,3
0.98,0.575,2
0.261,0.47,1
0.02,0.795,4
0.019,0.731,4
0.902,0.512,2
0.103,0.739,4
0.94,0.587,2
0.414,0.742,3
0.513,0.064,0
0.435,0.699,3
0.091,0.829,4
0.428,0.742,3
0.094,0.676,4
0.503,0.131,0
0.434,0.734,3
0.346,0.499,1
0.458,0.685,3
0.917,0.489,2
0.952,0.595,2
0.242,0.475,1
0.996,0.459,2
0.486,0.082,0
0.253,0.538,1
0.441,0.784,3
0.433,0.66,3
1.053,0.612,2
0.212,0.507,1
0.978,0.563,2
0.058,0.842,4
0.083,0.753,4
1.054,0.548,2
0.559,0.101,0
0.961,0.526,2
0.082,0.78,4
0.287,0.544,1
0.096,0.742,4
1.03,0.506,2
0.553,0.138,0
0.474,0.081,0
0.505,0.09,0
0.568,0.052,0
0.096,0.76,4
0.477,0.039,0
0.091,0.778,4
0.218,0.491,1
1.011,0.532,2
0.088,0.747,4
0.056,0.775,4
0.439,0.711,3
0.071,0.791,4
0.453,0.73,3
0.326,0.56,1
0.562,0.114,0
0.383,0.662,3
0.422,0.7,3
0.066,0.779,4
0.433,0.647,3
0.093,0.771,4
0.092,0.764,4
0.46,0.041,0
0.578,0.022,0
0.321,0.504,1
0.252,0.52,1
0.542,0.059,0
0.056,0.824,4
0.528,0.05,0
1.075,0.523,2
0.495,0.058,0
0.938,0.503,2
0.457,0.755,3
0.25,0.469,1
0.995,0.499,2
0.535,0.056,0
0.459,0.708,3
0.488,0.711,3
0.432,0.741,3
1.043,0.564,2
0.998,0.565,2
0.387,0.046,0
0.48,0.081,0
0.168,0.55,1
0.087,0.8,4
0.231,0.572,1
0.978,0.454,2
0.456,0.091,0
0.254,0.493,1
0.317,0.502,1
0.554,0.09,0
0.31,0.516,1
0.456,0.635,3
0.468,0.708,3
0.137,0.522,1
0.474,0.725,3
0.982,0.568,2
0.428,0.722,3
0.438,0.692,3
0.03,0.763,4
0.082,0.765,4
0.942,0.499,2
0.022,0.79,4
0.291,0.532,1
1.007,0.538,2
0.266,0.476,1
0.467,0.721,3
0.445,0.733,3
0.449,0.675,3
0.092,0.773,4
0.383,0.753,3
0.409,0.091,0
0.352,0.672,3
0.29,0.508,1
1.052,0.514,2
0.124,0.698,4
0.063,0.816,4
0.496,0.07,0
0.545,0.056,0
0.229,0.433,1
0.408,0.695,3
0.036,0.77,4
0.998,0.565,2
0.145,0.777,4
0.439,0.782,3
0.265,0.511,1
0.275,0.44,1
0.229,0.496,1
0.307,0.527,1
0.236,0.46,1
0.433,0.688,3
0.42,0.697,3
0.98,0.463,2
0.248,0.522,1
1.055,0.509,2
0.488,0.739,3
0.495,0.001,0
0.256,0.573,1
0.503,0.681,3
0.436,0.074,0
0.416,0.735,3
0.436,0.724,3
0.452,0.086,0
0.142,0.755,4
0.263,0.447,1
0.09,0.724,4
0.477,0.178,0
0.511,0.063,0
0.477,0.123,0
0.255,0.521,1
0.527,0.084,0
0.533,0.059,0
0.292,0.489,1
0.434,0.704,3
0.266,0.541,1
0.248,0.477,1
0.415,0.619,3
0.462,0.1,0
0.987,0.505,2
0.215,0.482,1
0.083,0.819,4
0.948,0.503,2
0.461,0.107,0
1.006,0.565,2
0.106,0.73,4
0.3,0.496,1
0.436,0.736,3
0.437,0.794,3
0.372,0.746,3
0.492,0.111,0
0.485,0.008,0
0.457,0.041,0
0.459,0.073,0
0.957,0.563,2
0.419,0.673,3
1.024,0.484,2
0.426,0.726,3
0.542,0.055,0
0.518,0.094,0
0.476,0.739,3
0.017,0.78,4
0.492,0.798,3
0.07,0.762,4
0.518,0.071,0
0.473,0.631,3
0.961,0.515,2
0.276,0.554,1
0.933,0.507,2
0.974,0.63,2
0.508,0.043,0
0.067,0.738,4
0.46,0.768,3
0.442,0.107,0
0.462,0.074,0
0.103,0.784,4
0.945,0.574,2
0.283,0.489,1
1.028,0.553,2
0.257,0.455,1
0.981,0.5,2
0.431,0.753,3
0.437,0.756,3
0.082,0.816,4
0.911,0.501,2
0.477,0.674,3
0.416,0.775,3
0.101,0.801,4
1.027,0.532,2
0.546,0.021,0
0.501,0.043,0
0.28,0.486,1
0.933,0.599,2
0.559,0.107,0
0.974,0.556,2
0.027,0.74,4
0.937,0.548,2
1.009,0.508,2
0.143,0.744,4
0.015,0.762,4
0.291,0.523,1
0.08,0.715,4
0.428,0.71,3
0.427,0.74,3
0.435,0.699,3
0.284,0.491,1
0.064,0.801,4
0.508,0.081,0
