x,y,cluster
0.459,0.02,0
0.105,0.766,1
0.455,0.099,0
0.452,0.728,4
0.98,0.594,3
0.1,0.763,1
0.987,0.561,3
0.306,0.512,2
0.285,0.528,2
0.46,0.009,0
0.254,0.476,2
0.21,0.521,2
0.473,0.079,0
1.008,0.455,3
0.439,0.711,4
0.243,0.502,2
0.45,0.739,4
0.033,0.75,1
0.023,0.816,1
0.49,0.087,0
0.319,0.449,2
0.452,0.148,0
0.98,0.463,3
0.519,0.059,0
0.409,0.708,4
0.522,0.095,0
0.054,0.799,1
0.483,0.041,0
0.515,0.034,0
0.443,0.737,4
0.133,0.805,1
0.25,0.548,2
0.051,0.803,1
0.088,0.769,1
0.48,0.074,0
0.317,0.516,2
0.448,0.698,4
0.279,0.484,2
0.441,0.689,4
0.227,0.456,2
0.035,0.743,1
0.271,0.522,2
0.454,0.715,4
0.959,0.482,3
0.939,0.563,3
0.262,0.522,2
0.01,0.745,1
0.228,0.469,2
0.265,0.514,2
0.17,0.519,2
0.222,0.569,2
0.246,0.543,2
0.222,0.433,2
0.437,0.742,4
0.262,0.554,2
0.43,0.69,4
0.514,0.138,0
0.294,0.542,2
0.302,0.524,2
0.17,0.512,2
0.508,0.097,0
0.386,0.673,4
0.409,0.733,4
1.106,0.535,3
0.264,0.532,2
0.304,0.496,2
0.299,0.527,2
0.355,0.696,4
0.522,0.076,0
0.967,0.548,3
0.564,0.032,0
0.467,0.099,0
0.263,0.474,2
0.918,0.606,3
0.07,0.716,1
0.014,0.773,1
0.096,0.743,1
0.44,0.686,4
0.107,0.716,1
0.456,0.136,0
0.332,0.572,2
0.128,0.791,1
1.028,0.513,3
0.399,0.759,4
0.483,0.736,4
0.505,0.099,0
0.017,0.794,1
0.282,0.557,2
0.031,0.756,1
1.056,0.54,3
0.022,0.762,1
0.414,0.653,4
0.475,0.013,0
0.071,0.696,1
0.047,0.81,1
0.09,0.891,1
0.053,0.82,1
0.573,0.059,0
0.929,0.593,3
0.543,0.075,0
0.474,0.719,4
0.302,0.517,2
0.496,0.072,0
0.057,0.811,1
0.254,0.525,2
0.116,0.755,1
0.034,0.785,1
0.063,0.863,1
0.19,0.542,2
0.008,0.774,1
0.468,0.736,4
0.98,0.475,3
0.289,0.467,2
0.038,0.894,1
0.551,0.126,0
0.984,0.558,3
0.544,0.13,0
1.003,0.541,3
1.027,0.562,3
0.444,0.074,0
0.425,0.671,4
1.029,0.557,3
0.163,0.492,2
0.305,0.511,2
0.968,0.434,3
0.075,0.746,1
0.999,0.524,3
1.001,0.566,3
0.058,0.798,1
1.002,0.535,3
0.217,0.518,2
0.468,0.715,4
0.504,0.038,0
1.005,0.577,3
0.441,0.757,4
0.468,0.659,4
0.251,0.545,2
0.314,0.514,2
0.243,0.43,2
0.364,0.473,2
0.267,0.448,2
0.372,0.703,4
0.971,0.524,3
0.408,0.747,4
0.444,0.776,4
0.469,0.741,4
1.008,0.577,3
0.253,0.538,2
0.506,0.08,0
0.253,0.53,2
0.535,0.116,0
0.297,0.519,2
1.049,0.514,3
0.147,0.798,1
0.09,0.809,1
0.071,0.777,1
0.274,0.432,2
0.388,0.702,4
0.989,0.48,3
0.134,0.769,1
0.119,0.792,1
0.472,0.034,0
0.103,0.748,1
0.276,0.429,2
0.031,0.747,1
0.3,0.499,2
0.455,0.692,4
0.991,0.518,3
0.497,0.097,0
0.461,0.128,0
0.082,0.704,1
0.553,0.059,0
0.054,0.76,1
0.48,0.107,0
0.178,0.486,2
0.502,0.756,4
0.56,0.051,0
0.929,0.587,3
0.43,0.75,4
0.93,0.523,3
0.274,0.517,2
0.264,0.487,2
0.012,0.766,1
0.269,0.489,2
0.404,0.745,4
0.948,0.555,3
0.299,0.465,2
0.968,0.612,3
0.426,0.129,0
0.502,0.121,0
0.963,0.495,3
0.077,0.784,1
0.471,0.036,0
0.5,0.085,0
0.092,0.799,1
1.046,0.504,3
0.996,0.571,3
0.279,0.53,2
0.129,0.771,1
0.252,0.508,2
1.074,0.474,3
0.454,0.03,0
0.105,0.672,1
0.278,0.468,2
0.436,0.067,0
0.129,0.766,1
0.261,0.498,2
0.96,0.627,3
0.461,0.116,0
0.54,0.112,0
0.206,0.539,2
0.239,0.57,2
0.394,0.72,4
0.134,0.785,1
0.169,0.799,1
1.041,0.566,3
0.881,0.545,3
0.479,0.071,0
0.954,0.528,3
0.428,0.677,4
0.928,0.525,3
0.167,0.745,1
0.961,0.52,3
0.369,0.711,4
0.395,0.698,4
0.051,0.824,1
0.463,0.058,0
0.463,0.711,4
0.521,0.13,0
0.43,0.688,4
0.261,0.547,2
0.26,0.506,2
0.082,0.778,1
0.404,0.722,4
0.476,0.112,0
0.08,0.769,1
0.259,0.541,2
0.446,0.73,4
0.418,0.689,4
0.068,0.793,1
0.006,0.795,1
0.474,0.72,4
0.526,0.077,0
0.97,0.508,3
0.434,0.719,4
1.002,0.517,3
0.237,0.534,2
0.975,0.538,3
0.069,0.735,1
0.53,0.108,0
0.424,0.71,4
0.467,0.749,4
0.522,0.018,0
0.527,0.051,0
0.527,0.019,0
0.271,0.531,2
0.266,0.479,2
0.477,0.061,0
0.046,0.793,1
0.225,0.437,2
0.046,0.795,1
0.979,0.499,3
0.478,0.725,4
0.41,0.783,4
0.248,0.581,2
0.266,0.482,2
1.005,0.553,3
0.534,0.05,0
0.409,0.726,4
0.323,0.493,2
0.092,0.755,1
0.461,0.05,0
0.504,0.081,0
0.267,0.465,2
0.122,0.809,1
0.274,0.462,2
0.264,0.475,2
0.92,0.455,3
0.474,0.001,0
0.023,0.82,1
0.485,0.692,4
0.376,0.692,4
0.12,0.771,1
0.137,0.773,1
0.484,0.774,4
0.233,0.498,2
0.438,0.724,4
0.323,0.464,2
0.963,0.506,3
0.276,0.516,2
0.523,0.068,0
0.235,0.528,2
0.422,0.784,4
0.279,0.573,2
0.408,0.709,4
0.934,0.572,3
0.918,0.526,3
0.392,0.724,4
0.991,0.536,3
0.95,0.549,3
0.22,0.523,2
0.997,0.516,3
0.598,0.059,0
0.25,0.466,2
0.418,0.694,4
0.008,0.807,1
0.992,0.58,3
0.996,0.518,3
0.056,0.83,1
0.296,0.449,2
0.469,0.721,4
0.258,0.399,2
0.496,0.071,0
0.231,0.483,2
0.309,0.535,2
0.481,0.766,4
0.27,0.483,2
0.972,0.543,3
0.28,0.587,2
0.293,0.504,2
0.954,0.538,3
0.495,0.085,0
0.366,0.775,4
0.273,0.514,2
0.299,0.536,2
0.272,0.489,2
0.202,0.481,2
0.012,0.808,1
0.108,0.695,1
0.41,0.683,4
0.924,0.52,3
0.988,0.487,3
0.294,0.459,2
0.095,0.831,1
0.394,0.701,4
0.992,0.55,3
0.073,0.738,1
0.99,0.543,3
0.411,0.733,4
0.991,0.56,3
0.581,0.151,0
0.494,0.699,4
0.396,0.018,0
0.493,0.08,0
0.092,0.765,1
0.417,0.091,0
0.516,0.13,0
0.06,0.695,1
0.359,0.665,4
0.115,0.808,1
0.574,0.05,0
0.298,0.486,2
0.451,0.75,4
0.079,0.718,1
0.505,0.093,0
0.312,0.569,2
0.935,0.581,3
0.28,0.565,2
0.281,0.468,2
0.981,0.609,3
0.928,0.501,3
0.201,0.425,2
0.951,0.488,3
0.03,0.732,1
0.41,0.659,4
0.097,0.748,1
0.231,0.485,2
0.047,0.738,1
0.473,0.08,0
0.277,0.495,2
0.226,0.49,2
0.559,0.017,0
0.116,0.776,1
0.456,0.682,4
0.554,0.097,0
0.445,0.761,4
0.328,0.53,2
0.433,0.717,4
0.494,0.14,0
0.267,0.48,2
0.069,0.737,1
0.259,0.451,2
0.131,0.798,1
1.022,0.563,3
0.13,0.777,1
1.003,0.524,3
0.392,0.745,4
0.479,0.759,4
0.103,0.795,1
0.52,0.081,0
0.078,0.765,1
0.535,0.062,0
0.312,0.485,2
0.435,0.742,4
0.096,0.81,1
0.068,0.737,1
0.964,0.57,3
0.206,0.47,2
0.2,0.426,2
0.388,0.744,4
0.097,0.768,1
0.972,0.514,3
0.96,0.562,3
0.42,0.081,0
0.255,0.527,2
0.93,0.542,3
0.05,0.793,1
0.436,0.731,4
0.449,0.767,4
0.26,0.604,2
0.529,0.048,0
0.295,0.486,2
0.06,0.74,1
0.527,0.113,0
0.511,0.105,0
0.018,0.811,1
0.117,0.753,1
0.275,0.51,2
0.417,0.776,4
0.254,0.525,2
0.057,0.878,1
0.317,0.478,2
0.282,0.509,2
0.992,0.579,3
0.276,0.524,2
0.516,0.089,0
0.416,0.779,4
0.532,0.093,0
0.363,0.813,4
0.452,0.786,4
0.943,0.502,3
0.509,0.032,0
0.13,0.817,1
0.97,0.541,3
0.52,0.059,0
0.421,0.744,4
0.291,0.591,2
0.517,0.12,0
0.522,0.067,0
0.534,0.028,0
0.978,0.513,3
0.457,0.68,4
0.928,0.522,3
0.474,0.697,4
0.955,0.483,3
1.006,0.577,3
0.44,0.687,4
0.192,0.439,2
0.223,0.446,2
0.36,0.496,2
0.534,0.082,0
0.967,0.533,3
0.569,0.003,0
0.982,0.584,3
0.375,0.734,4
0.992,0.527,3
0.447,0.717,4
0.405,0.724,4
0.507,0.093,0
0.081,0.8,1
0.377,0.7,4
0.233,0.534,2
0.47,0.089,0
0.469,0.071,0
0.298,0.493,2
0.529,0.094,0
0.063,0.716,1
0.229,0.505,2
0.091,0.801,1
0.163,0.59,2
0.408,0.705,4
0.299,0.557,2
0.114,0.787,1
0.562,0.081,0
0.201,0.465,2
0.981,0.485,3
0.566,0.083,0
1.002,0.5,3
0.064,0.834,1
0.284,0.491,2
0.437,0.707,4
0.462,0.755,4
0.544,0.083,0
1.052,0.548,3
0.064,0.834,1
0.106,0.83,1
0.298,0.551,2
0.985,0.529,3
0.279,0.517,2
0.233,0.463,2
0.94,0.586,3
0.451,0.732,4
0.471,0.713,4
0.2,0.56,2
1.042,0.532,3
0.532,0.042,0
0.213,0.517,2
0.077,0.838,1
0.247,0.443,2
0.991,0.526,3
0.46,0.078,0
0.25,0.55,2
0.483,0.707,4
0.023,0.748,1
0.078,0.689,1
0.935,0.502,3
0.527,0.102,0
0.04,0.815,1
1.003,0.562,3
0.429,0.695,4
0.974,0.547,3
0.998,0.536,3
0.945,0.589,3
0.349,0.735,4
1.003,0.503,3
0.242,0.472,2
0.537,0.046,0
0.962,0.631,3
0.474,0.76,4
0.421,0.736,4
0.482,0.692,4
1.003,0.51,3
0.22,0.536,2
0.524,0.1,0
0.458,0.757,4
0.541,0.107,0
0.026,0.717,1
0.45,0.131,0
0.5,0.097,0
0.334,0.699,4
0.259,0.499,2
0.359,0.494,2
0.577,0.037,0
0.477,0.132,0
1.033,0.547,3
0.987,0.606,3
0.946,0.503,3
0.921,0.525,3
0.945,0.523,3
0.273,0.516,2
0.336,0.484,2
0.487,0.09,0
0.943,0.521,3
0.055,0.786,1
0.391,0.768,4
0.968,0.556,3
0.271,0.525,2
0.251,0.524,2
0.473,0.061,0
0.425,0.759,4
0.509,0.025,0
0.92,0.474,3
0.047,0.825,1
0.084,0.762,1
0.085,0.781,1
0.259,0.525,2
0.088,0.706,1
1.035,0.551,3
0.466,0.659,4
0.967,0.512,3
0.053,0.827,1
0.114,0.746,1
0.116,0.739,1
0.916,0.494,3
0.534,0.074,0
0.509,0.008,0
0.965,0.613,3
1.032,0.529,3
0.063,0.806,1
0.477,0.121,0
0.985,0.484,3
0.221,0.476,2
0.413,0.716,4
0.988,0.573,3
0.399,0.77,4
0.928,0.52,3
0.255,0.531,2
0.09,0.718,1
0.215,0.488,2
0.438,0.143,0
0.51,0.086,0
0.12,0.815,1
0.43,0.706,4
0.943,0.512,3
0.063,0.777,1
0.478,0.639,4
0.045,0.758,1
0.032,0.757,1
0.497,0.089,0
0.088,0.803,1
0.505,0.019,0
0.288,0.511,2
0.159,0.777,1
0.562,0.074,0
0.269,0.532,2
0.971,0.509,3
0.44,0.707,4
0.536,0.038,0
1.031,0.544,3
0.503,0.124,0
1.025,0.522,3
0.077,0.78,1
0.419,0.736,4
0.485,0.054,0
0.086,0.771,1
0.914,0.493,3
0.383,0.763,4
0.227,0.476,2
0.198,0.516,2
0.197,0.511,2
0.299,0.49,2
0.57,0.108,0
0.314,0.507,2
0.423,0.764,4
0.391,0.638,4
0.432,0.062,0
0.066,0.757,1
0.064,0.732,1
0.289,0.511,2
0.046,0.705,1
0.105,0.79,1
0.314,0.493,2
0.518,0.774,4
0.308,0.429,2
1.022,0.55,3
0.922,0.532,3
0.557,0.096,0
0.09,0.802,1
0.888,0.568,3
0.104,0.754,1
1.01,0.527,3
0.138,0.81,1
0.562,0.059,0
0.487,0.017,0
0.412,0.748,4
0.444,0.731,4
0.048,0.786,1
0.047,0.781,1
0.962,0.516,3
0.23,0.467,2
0.949,0.542,3
0.443,0.093,0
0.059,0.811,1
0.467,0.751,4
0.503,0.76,4
0.564,0.077,0
0.138,0.793,1
0.409,0.783,4
0.43,0.128,0
0.552,0.053,0
0.072,0.788,1
0.238,0.543,2
0.488,0.711,4
0.071,0.76,1
0.291,0.507,2
0.496,0.094,0
0.427,0.737,4
0.266,0.503,2
0.281,0.511,2
0.514,0.107,0
1.035,0.494,3
0.259,0.435,2
0.536,0.076,0
0.923,0.59,3
0.974,0.554,3
0.274,0.441,2
0.521,0.694,4
0.09,0.803,1
0.427,0.75,4
0.895,0.595,3
0.403,0.733,4
0.511,0.11,0
0.056,0.726,1
0.198,0.462,2
0.471,0.108,0
0.03,0.749,1
0.133,0.778,1
0.475,0.07,0
0.57,0.053,0
0.478,0.022,0
0.444,0.044,0
0.048,0.701,1
0.507,0.094,0
0.423,0.786,4
0.152,0.796,1
0.146,0.775,1
0.481,0.666,4
0.903,0.574,3
0.945,0.548,3
0.271,0.644,2
0.059,0.778,1
1.005,0.543,3
0.088,0.788,1
0.4,0.132,0
0.534,0.014,0
0.987,0.601,3
0.332,0.516,2
0.095,0.737,1
0.231,0.492,2
0.462,0.69,4
0.294,0.58,2
0.966,0.501,3
0.997,0.633,3
0.131,0.738,1
0.328,0.524,2
0.919,0.52,3
0.469,0.734,4
0.283,0.537,2
0.988,0.521,3
0.088,0.77,1
0.436,0.031,0
0.248,0.546,2
0.098,0.78,1
0.27,0.468,2
0.437,0.002,0
0.933,0.539,3
0.5,0.045,0
0.95,0.568,3
0.482,0.131,0
0.928,0.565,3
0.456,0.144,0
0.948,0.458,3
0.963,0.537,3
0.514,0.072,0
0.071,0.819,1
0.539,0.091,0
1.027,0.505,3
0.166,0.835,1
0.988,0.555,3
0.112,0.766,1
0.456,0.092,0
0.138,0.705,1
0.276,0.539,2
0.932,0.579,3
0.32,0.496,2
0.061,0.756,1
0.198,0.475,2
0.499,0.107,0
0.464,0.699,4
0.082,0.781,1
0.415,0.724,4
0.47,0.739,4
0.235,0.594,2
1.027,0.556,3
0.578,0.073,0
0.172,0.741,1
0.46,0.012,0
1.08,0.525,3
0.454,0.015,0
0.294,0.531,2
0.256,0.509,2
0.49,0.107,0
0.08,0.833,1
0.519,0.035,0
0.503,0.145,0
0.251,0.573,2
0.269,0.527,2
0.181,0.767,1
0.416,0.699,4
1.061,0.555,3
0.441,0.135,0
0.116,0.788,1
0.267,0.377,2
0.053,0.758,1
0.085,0.745,1
0.501,0.045,0
0.091,0.8,1
0.152,0.796,1
0.528,0.113,0
0.008,0.781,1
0.969,0.56,3
0.431,0.73,4
0.551,0.048,0
0.227,0.535,2
0.281,0.546,2
0.963,0.55,3
0.415,0.757,4
0.456,0.771,4
1.016,0.561,3
0.054,0.73,1
0.933,0.507,3
0.482,0.109,0
0.504,0.08,0
0.412,0.634,4
0.072,0.89,1
0.493,0.03,0
0.051,0.823,1
0.061,0.733,1
0.463,0.717,4
1.003,0.525,3
0.224,0.518,2
0.535,0.718,4
0.466,0.098,0
0.451,0.069,0
0.097,0.804,1
0.089,0.828,1
0.401,0.769,4
0.488,0.054,0
1.04,0.565,3
0.286,0.607,2
0.923,0.488,3
0.962,0.589,3
0.205,0.468,2
0.327,0.538,2
1.015,0.519,3
1.024,0.587,3
0.519,0.027,0
0.565,0.063,0
0.406,0.767,4
1.022,0.488,3
0.435,0.687,4
0.236,0.549,2
0.129,0.725,1
0.406,0.734,4
0.466,0.09,0
0.067,0.82,1
0.991,0.528,3
1.002,0.583,3
0.494,0.039,0
0.116,0.81,1
0.519,0.106,0
0.284,0.536,2
0.938,0.536,3
0.344,0.487,2
0.421,0.708,4
0.54,0.074,0
0.081,0.799,1
0.969,0.437,3
0.233,0.5,2
0.258,0.511,2
0.934,0.546,3
0.955,0.482,3
0.479,0.055,0
0.995,0.548,3
0.373,0.674,4
0.491,0.001,0
1.076,0.514,3
0.445,0.148,0
0.364,0.549,2
0.301,0.51,2
0.132,0.833,1
0.288,0.502,2
0.106,0.742,1
0.875,0.533,3
0.122,0.813,1
0.422,0.031,0
0.086,0.735,1
0.055,0.861,1
0.504,0.703,4
0.1,0.846,1
0.995,0.519,3
0.263,0.528,2
0.19,0.484,2
1.013,0.519,3
0.058,0.753,1
0.216,0.482,2
0.503,0.015,0
0.383,0.669,4
0.476,0.751,4
0.054,0.79,1
0.436,0.778,4
1.021,0.507,3
1.025,0.524,3
0.405,0.673,4
0.205,0.408,2
0.442,0.727,4
0.886,0.597,3
0.455,0.723,4
0.962,0.505,3
0.284,0.408,2
0.453,0.727,4
1.016,0.499,3
0.975,0.53,3
0.478,0.797,4
0.259,0.511,2
1.003,0.582,3
0.093,0.793,1
0.132,0.788,1
0.012,0.784,1
0.534,0.022,0
0.47,0.027,0
0.432,0.643,4
0.5,0.076,0
0.455,0.744,4
0.401,0.673,4
0.946,0.619,3
0.46,0.751,4
0.095,0.795,1
0.46,0.76,4
0.132,0.736,1
0.064,0.753,1
0.279,0.54,2
0.01,0.698,1
0.427,0.749,4
0.291,0.492,2
0.954,0.577,3
0.489,0.775,4
0.093,0.832,1
0.302,0.515,2
0.466,0.104,0
0.309,0.465,2
0.478,0.676,4
0.046,0.847,1
0.968,0.526,3
0.07,0.756,1
1.004,0.487,3
0.535,0.098,0
0.564,0.076,0
0.456,0.744,4
0.477,0.022,0
0.003,0.707,1
0.427,0.776,4
0.465,0.735,4
0.427,0.101,0
0.452,0.103,0
0.26,0.493,2
0.399,0.677,4
0.323,0.461,2
0.001,0.723,1
0.504,0.056,0
0.899,0.57,3
0.92,0.54,3
0.431,0.074,0
0.296,0.551,2
0.944,0.62,3
0.282,0.476,2
0.249,0.419,2
0.475,0.686,4
0.438,0.635,4
0.558,0.089,0
0.093,0.726,1
1.01,0.514,3
0.471,0.091,0
0.94,0.533,3
0.44,0.106,0
0.281,0.494,2
0.501,0.753,4
1.039,0.583,3
0.477,0.108,0
0.563,0.074,0
0.422,0.7,4
0.972,0.557,3
0.458,0.095,0
1.019,0.577,3
0.426,0.737,4
0.131,0.794,1
0.243,0.471,2
0.438,0.728,4
0.428,0.731,4
0.129,0.823,1
0.077,0.727,1
0.232,0.485,2
0.479,0.768,4
0.997,0.513,3
1.008,0.525,3
0.459,0.76,4
0.484,0.071,0
0.102,0.835,1
0.235,0.525,2
0.534,0.038,0
0.378,0.718,4
0.392,0.701,4
0.944,0.52,3
0.477,0.673,4
0.498,0.001,0
0.061,0.838,1
0.485,0.705,4
0.253,0.516,2
0.08,0.787,1
0.51,0.123,0
0.513,0.024,0
0.48,0.725,4
0.23,0.569,2
0.264,0.463,2
0.164,0.507,2
1.009,0.539,3
0.349,0.506,2
0.946,0.533,3
0.362,0.685,4
0.092,0.835,1
0.951,0.487,3
0.436,0.092,0
0.287,0.493,2
0.957,0.609,3
0.991,0.483,3
0.466,0.73,4
0.948,0.601,3
0.438,0.709,4
0.527,0.088,0
0.95,0.494,3
0.502,0.052,0
0.413,0.672,4
0.927,0.575,3
1.009,0.575,3
0.298,0.489,2
0.512,0.066,0
0.261,0.567,2
0.01,0.767,1
0.232,0.503,2
0.417,0.699,4
1.058,0.606,3
0.536,0.128,0
0.067,0.757,1
0.317,0.55,2
0.23,0.424,2
0.43,0.724,4
0.474,0.75,4
0.383,0.769,4
0.428,0.721,4
0.548,0.114,0
0.572,0.106,0
0.185,0.799,1
0.479,0.769,4
0.295,0.507,2
0.335,0.558,2
0.257,0.498,2
0.248,0.469,2
0.088,0.761,1
0.473,0.079,0
0.268,0.52,2
1.038,0.508,3
0.468,0.757,4
0.334,0.528,2
0.488,0.739,4
0.49,0.727,4
0.971,0.55,3
0.314,0.55,2
0.256,0.522,2
1.035,0.626,3
0.969,0.486,3
0.386,0.722,4
0.325,0.483,2
0.093,0.751,1
0.15,0.696,1
0.995,0.608,3
0.287,0.438,2
0.451,0.754,4
0.228,0.529,2
0.214,0.502,2
0.566,0.063,0
0.92,0.538,3
0.968,0.559,3
0.411,0.792,4
0.089,0.804,1
0.301,0.526,2
0.37,0.109,0
0.454,0.715,4
0.021,0.77,1
0.478,0.089,0
0.982,0.454,3
0.561,0.061,0
0.519,0.099,0
0.915,0.577,3
0.137,0.664,1
0.281,0.559,2
0.076,0.767,1
0.383,0.727,4
0.46,0.058,0
0.479,0.087,0
0.42,0.746,4
0.242,0.54,2
0.444,0.048,0
0.446,0.061,0
0.142,0.718,1
0.361,0.66,4
0.087,0.776,1
0.947,0.515,3
0.973,0.541,3
0.485,0.061,0
0.381,0.761,4
0.321,0.524,2
0.11,0.854,1
0.907,0.525,3
0.031,0.767,1
0.49,0.056,0
0.962,0.543,3
0.498,0.082,0
0.975,0.533,3
0.295,0.529,2
0.082,0.786,1
0.114,0.791,1
0.488,0.747,4
0.384,0.71,4
0.974,0.575,3
0.302,0.411,2
0.445,0.777,4
0.499,0.039,0
0.993,0.573,3
0.072,0.805,1
0.43,0.712,4
0.491,0.104,0
0.276,0.525,2
0.404,0.098,0
0.084,0.844,1
0.499,0.102,0
0.986,0.591,3
0.265,0.585,2
0.446,0.084,0
0.116,0.801,1
0.102,0.751,1
0.395,0.763,4
0.484,0.693,4
0.105,0.817,1
0.461,0.646,4
0.27,0.54,2
0.987,0.554,3
0.451,0.781,4
0.478,0.066,0
0.446,0.711,4
1.007,0.515,3
0.534,0.103,0
0.934,0.494,3
0.257,0.5,2
0.38,0.706,4
1.06,0.456,3
0.253,0.485,2
0.003,0.734,1
0.953,0.521,3
0.268,0.552,2
0.313,0.488,2
0.941,0.579,3
0.016,0.724,1
0.436,0.703,4
0.334,0.514,2
0.43,0.768,4
0.983,0.511,3
0.422,0.707,4
0.116,0.788,1
0.124,0.673,1
0.986,0.547,3
0.424,0.635,4
0.982,0.528,3
0.2,0.483,2
0.934,0.461,3
0.938,0.586,3
0.462,0.766,4
0.276,0.481,2
0.303,0.484,2
0.512,0.083,0
0.31,0.557,2
0.471,0.054,0
0.979,0.572,3
0.293,0.553,2
1.008,0.494,3
0.065,0.734,1
0.992,0.524,3
0.997,0.524,3
1.006,0.598,3
0.068,0.785,1
0.108,0.844,1
0.539,0.08,0
0.459,0.099,0
0.108,0.876,1
0.341,0.509,2
0.43,0.081,0
0.286,0.582,2
0.485,0.743,4
1.022,0.521,3
0.123,0.765,1
0.395,0.801,4
0.259,0.499,2
0.526,0.108,0
0.466,0.09,0
0.46,0.768,4
0.263,0.465,2
0.489,0.105,0
0.992,0.557,3
0.469,0.653,4
0.481,0.032,0
0.469,0.686,4
0.995,0.531,3
0.008,0.743,1
0.454,0.772,4
0.044,0.742,1
0.276,0.529,2
0.428,0.733,4
0.246,0.438,2
0.998,0.533,3
0.085,0.794,1
0.009,0.783,1
0.511,0.039,0
0.526,0.081,0
0.508,0.116,0
0.235,0.434,2
0.461,0.655,4
0.976,0.621,3
0.052,0.791,1
0.979,0.637,3
0.436,0.763,4
0.529,0.015,0
0.444,0.083,0
0.491,0.781,4
1.009,0.535,3
0.086,0.776,1
0.463,0.107,0
1.014,0.628,3
0.461,0.058,0
0.446,0.079,0
0.466,0.076,0
0.313,0.441,2
0.228,0.551,2
0.489,0.692,4
0.224,0.508,2
0.258,0.48,2
0.068,0.752,1
0.195,0.521,2
0.984,0.639,3
0.055,0.731,1
0.085,0.735,1
0.273,0.471,2
0.458,0.663,4
0.487,0.088,0
0.454,0.056,0
0.265,0.512,2
0.311,0.406,2
1.019,0.573,3
0.264,0.474,2
0.262,0.503,2
0.273,0.484,2
0.108,0.756,1
0.406,0.776,4
0.002,0.83,1
0.465,0.075,0
0.486,0.006,0
0.152,0.798,1
0.6,0.082,0
0.06,0.788,1
0.223,0.511,2
0.292,0.512,2
1.08,0.537,3
0.292,0.514,2
0.441,0.684,4
0.547,0.139,0
0.923,0.521,3
0.133,0.775,1
0.334,0.48,2
0.432,0.749,4
0.433,0.666,4
0.28,0.42,2
0.962,0.524,3
0.42,0.717,4
0.061,0.786,1
0.541,0.06,0
1.009,0.598,3
0.293,0.507,2
0.227,0.462,2
0.293,0.504,2
1.019,0.583,3
0.233,0.535,2
0.287,0.49,2
0.473,0.033,0
0.458,0.771,4
0.49,0.066,0
0.226,0.502,2
0.488,0.136,0
0.052,0.788,1
0.388,0.772,4
0.462,0.087,0
0.479,0.063,0
0.541,0.084,0
0.47,0.692,4
0.274,0.463,2
0.277,0.457,2
0.41,0.742,4
0.088,0.803,1
0.922,0.523,3
0.962,0.636,3
0.413,0.808,4
0.373,0.745,4
0.249,0.467,2
0.035,0.71,1
0.257,0.436,2
0.403,0.671,4
0.453,0.727,4
0.428,0.744,4
0.073,0.771,1
0.234,0.529,2
0.487,0.765,4
0.036,0.82,1
0.966,0.556,3
0.202,0.461,2
0.425,0.772,4
1.001,0.491,3
0.101,0.806,1
0.921,0.615,3
0.967,0.58,3
0.058,0.789,1
0.359,0.733,4
0.03,0.695,1
0.928,0.495,3
0.482,0.693,4
0.065,0.734,1
0.932,0.505,3
0.593,0.08,0
0.131,0.74,1
0.545,0.08,0
0.409,0.744,4
0.307,0.524,2
0.458,0.728,4
0.093,0.683,1
0.348,0.468,2
0.867,0.549,3
0.44,0.731,4
0.495,0.075,0
0.089,0.779,1
0.475,0.699,4
0.499,0.661,4
0.541,0.016,0
0.444,0.747,4
0.32,0.419,2
0.43,0.115,0
0.517,0.108,0
0.383,0.757,4
0.096,0.811,1
0.439,0.673,4
0.45,0.707,4
0.956,0.535,3
0.043,0.791,1
0.03,0.799,1
0.971,0.602,3
0.467,0.73,4
0.363,0.724,4
0.361,0.435,2
0.06,0.773,1
0.091,0.842,1
0.269,0.477,2
0.039,0.752,1
0.039,0.794,1
0.281,0.534,2
0.274,0.499,2
0.543,0.068,0
0.52,0.063,0
0.95,0.489,3
0.269,0.5,2
0.973,0.54,3
0.475,0.764,4
0.094,0.74,1
0.952,0.581,3
0.223,0.481,2
0.086,0.734,1
0.505,0.071,0
0.109,0.793,1
0.247,0.404,2
0.156,0.783,1
0.903,0.504,3
0.296,0.546,2
0.49,0.723,4
0.353,0.708,4
0.076,0.77,1
0.502,0.113,0
0.05,0.778,1
0.355,0.693,4
0.375,0.714,4
1.013,0.487,3
0.573,0.093,0
0.463,0.608,4
0.077,0.729,1
0.51,0.088,0
0.257,0.426,2
0.924,0.526,3
1.052,0.593,3
0.435,0.769,4
1.015,0.603,3
0.569,0.088,0
0.547,0.062,0
0.117,0.79,1
0.248,0.437,2
0.002,0.791,1
0.341,0.507,2
1.011,0.43,3
0.408,0.713,4
0.964,0.571,3
0.539,0.068,0
0.039,0.84,1
0.544,0.018,0
0.085,0.799,1
0.501,0.079,0
0.252,0.48,2
0.104,0.81,1
0.461,0.105,0
1.008,0.546,3
0.577,0.124,0
0.106,0.824,1
0.089,0.804,1
0.485,0.059,0
0.6,0.005,0
0.314,0.498,2
0.103,0.779,1
0.267,0.514,2
0.991,0.507,3
1.001,0.533,3
0.285,0.526,2
0.558,0.097,0
0.138,0.797,1
0.483,0.723,4
0.421,0.743,4
0.067,0.798,1
0.439,0.686,4
0.191,0.561,2
